Sender;Recipient;EventDate
47;57;1266399040
166;128;1266399045
95;13;1266399046
115;45;1266399051
64;52;1266399084
128;166;1266399088
13;95;1266399132
115;136;1266399201
33;30;1266399227
33;162;1266399244
94;64;1266399307
94;52;1266399307
94;92;1266399307
94;45;1266399307
94;117;1266399307
94;119;1266399307
94;105;1266399307
45;94;1266399318
64;119;1266399378
64;110;1266399378
64;88;1266399378
64;65;1266399378
64;94;1266399380
92;94;1266399467
13;95;1266399557
64;52;1266399575
115;136;1266399723
112;52;1266399814
118;11;1266399920
158;129;1266399963
128;133;1266399997
133;55;1266400042
133;58;1266400042
133;141;1266400042
166;54;1266400087
115;89;1266400105
104;39;1266400156
104;39;1266400156
55;133;1266400157
63;52;1266400228
82;97;1266400262
97;82;1266400362
88;64;1266400477
126;57;1266400522
54;166;1266400549
128;39;1266400571
80;52;1266400607
62;85;1266400652
62;103;1266400652
62;73;1266400652
62;133;1266400652
105;94;1266400671
117;94;1266400693
156;85;1266400730
110;64;1266400867
80;148;1266400912
103;62;1266401022
45;77;1266401442
152;132;1266401690
62;88;1266401698
118;37;1266401705
32;88;1266401738
36;102;1266401947
129;158;1266401965
45;147;1266402094
166;54;1266402094
73;62;1266402158
64;117;1266402328
64;94;1266402328
64;119;1266402328
64;65;1266402328
64;52;1266402328
64;37;1266402328
64;35;1266402328
64;88;1266402328
64;98;1266402328
117;64;1266402351
64;72;1266402357
37;64;1266402384
94;64;1266402400
117;47;1266402458
65;64;1266402512
85;8;1266402560
119;94;1266402612
88;64;1266402698
11;118;1266402720
119;129;1266402896
119;65;1266402896
119;35;1266402896
119;135;1266402896
135;119;1266402977
119;64;1266402999
119;64;1266403039
83;52;1266403263
119;129;1266403275
119;135;1266403275
129;119;1266403323
83;85;1266403324
135;119;1266403354
156;11;1266403391
126;27;1266403511
133;62;1266403580
166;54;1266403590
132;36;1266403619
11;133;1266403651
54;166;1266403746
54;166;1266403764
129;158;1266403805
129;18;1266403805
129;110;1266403805
129;14;1266403805
129;119;1266403814
58;133;1266403893
97;11;1266403940
129;158;1266404009
129;18;1266404009
129;110;1266404009
83;117;1266404027
133;11;1266404044
117;83;1266404087
98;52;1266404089
98;64;1266404104
133;11;1266404126
156;83;1266404181
117;94;1266404182
94;117;1266404217
97;82;1266404221
77;45;1266404257
94;45;1266404295
11;133;1266404319
97;92;1266404389
98;63;1266404393
98;82;1266404393
98;56;1266404393
98;57;1266404393
98;72;1266404393
98;47;1266404393
98;61;1266404393
98;113;1266404393
98;80;1266404393
14;129;1266404408
56;98;1266404456
45;94;1266404484
128;3;1266404616
128;152;1266404616
63;98;1266404714
80;98;1266404798
80;98;1266404815
60;103;1266404873
125;88;1266404926
98;80;1266404963
113;98;1266404986
27;47;1266405018
103;60;1266405056
80;113;1266405203
80;98;1266405203
57;117;1266405242
155;136;1266405258
13;17;1266405273
80;98;1266405304
80;113;1266405304
98;80;1266405461
98;80;1266405478
98;64;1266405566
98;57;1266405566
98;72;1266405566
98;57;1266405594
98;72;1266405594
98;64;1266405594
64;98;1266405702
47;117;1266405747
133;141;1266405767
133;127;1266405767
117;57;1266405779
56;50;1266405816
47;27;1266405840
50;56;1266405870
121;86;1266405911
47;98;1266405918
127;133;1266405940
98;56;1266405943
98;56;1266405961
56;98;1266406015
50;32;1266406053
50;95;1266406053
50;58;1266406053
50;81;1266406053
65;119;1266406082
95;50;1266406083
83;156;1266406166
69;45;1266406170
69;33;1266406170
128;81;1266406185
69;136;1266406185
45;69;1266406209
69;135;1266406214
83;13;1266406276
65;64;1266406426
64;98;1266406565
32;50;1266406763
13;85;1266406849
85;13;1266406990
110;129;1266407248
33;69;1266407283
113;80;1266407406
61;98;1266407516
82;47;1266407731
156;153;1266407742
45;77;1266407954
45;33;1266407954
13;83;1266408067
33;45;1266408077
110;129;1266408212
13;83;1266408225
148;80;1266408394
77;45;1266408800
17;130;1266408807
103;113;1266408814
123;136;1266409307
86;121;1266409343
72;98;1266409516
58;50;1266409557
86;136;1266409563
78;97;1266409875
97;78;1266409980
58;141;1266410076
58;54;1266410076
58;55;1266410076
11;153;1266410402
83;85;1266410414
47;82;1266410460
78;103;1266410463
78;8;1266410463
78;13;1266410463
78;128;1266410463
78;85;1266410463
103;166;1266410469
8;78;1266410470
103;78;1266410474
13;78;1266410497
113;80;1266410555
128;78;1266410646
13;67;1266410652
47;78;1266410711
128;78;1266410724
103;166;1266410796
166;103;1266410837
55;58;1266410838
103;166;1266410864
85;78;1266410922
78;128;1266410968
85;78;1266411001
128;78;1266411151
54;58;1266411283
128;3;1266411503
128;107;1266411503
119;30;1266411699
103;62;1266411925
166;103;1266411994
103;95;1266411996
103;166;1266411999
8;67;1266412079
56;98;1266412174
45;130;1266412396
45;152;1266412396
45;118;1266412396
45;39;1266412396
45;143;1266412396
45;85;1266412396
45;148;1266412396
45;19;1266412396
45;77;1266412396
45;27;1266412396
45;90;1266412396
45;33;1266412396
45;136;1266412396
45;129;1266412396
45;123;1266412396
45;36;1266412396
45;154;1266412396
45;121;1266412396
45;163;1266412396
118;11;1266412412
129;45;1266412437
123;45;1266412454
77;45;1266412456
52;64;1266412486
118;45;1266412571
148;45;1266412596
136;45;1266412612
19;45;1266412760
30;119;1266412782
85;45;1266413075
36;45;1266413447
45;17;1266413462
45;84;1266413462
45;83;1266413462
45;166;1266413462
45;8;1266413462
45;13;1266413462
45;137;1266413462
45;128;1266413462
45;102;1266413462
45;103;1266413462
45;156;1266413462
45;73;1266413462
45;16;1266413462
45;101;1266413462
45;30;1266413462
45;162;1266413462
45;155;1266413462
45;127;1266413462
45;107;1266413462
45;135;1266413462
45;119;1266413462
45;66;1266413462
45;89;1266413462
45;92;1266413462
45;115;1266413462
45;157;1266413462
45;144;1266413462
45;11;1266413462
45;150;1266413462
45;109;1266413462
45;110;1266413462
45;145;1266413462
45;133;1266413462
45;116;1266413462
45;91;1266413462
45;158;1266413462
45;124;1266413462
45;141;1266413462
45;147;1266413462
45;94;1266413462
45;164;1266413462
45;165;1266413462
45;52;1266413462
135;45;1266413487
127;45;1266413516
8;45;1266413516
17;45;1266413517
103;45;1266413530
66;45;1266413582
30;45;1266413593
155;45;1266413625
128;45;1266413655
27;45;1266413744
119;45;1266413798
152;45;1266414167
97;78;1266414227
102;45;1266414270
164;45;1266414337
45;27;1266414360
130;45;1266414611
118;86;1266414659
155;45;1266415024
102;45;1266415805
155;45;1266415811
153;156;1266415846
128;85;1266415901
86;69;1266416001
85;36;1266416446
41;163;1266416452
41;18;1266416452
41;90;1266416452
41;110;1266416452
156;153;1266416535
153;11;1266416730
153;156;1266416864
156;36;1266417603
36;156;1266417653
118;45;1266417942
157;45;1266418024
157;39;1266418210
157;39;1266418235
103;133;1266419199
103;54;1266419199
36;86;1266419398
36;69;1266419398
36;163;1266419398
36;148;1266419398
36;136;1266419398
36;90;1266419398
36;83;1266419398
36;85;1266419398
157;45;1266419477
157;39;1266419477
157;45;1266419576
8;166;1266421872
156;45;1266421889
162;45;1266466843
133;45;1266467675
158;129;1266467888
158;129;1266467909
158;45;1266467915
150;45;1266469646
143;45;1266469876
74;90;1266470206
74;127;1266470206
74;41;1266470206
133;80;1266470258
133;136;1266470258
133;19;1266470258
133;141;1266470258
16;45;1266470283
62;133;1266470317
62;103;1266470317
133;62;1266470484
141;45;1266470519
52;45;1266471456
52;103;1266471689
52;85;1266471689
52;118;1266471689
19;133;1266471717
119;45;1266471848
39;45;1266471910
95;103;1266472031
17;130;1266472144
78;97;1266472208
162;45;1266472215
136;62;1266472267
136;133;1266472267
136;19;1266472267
136;73;1266472267
136;133;1266472275
78;85;1266472280
110;45;1266472315
22;52;1266472331
62;80;1266472380
56;50;1266472389
50;56;1266472443
19;136;1266472483
17;45;1266472523
91;45;1266472534
110;41;1266472547
133;136;1266472709
11;133;1266472742
110;45;1266472790
133;11;1266472849
133;11;1266472900
127;74;1266472910
124;45;1266472913
18;129;1266472920
110;18;1266472923
11;133;1266472924
11;133;1266472945
62;136;1266472987
145;45;1266472998
165;45;1266473026
133;11;1266473091
94;45;1266473109
92;45;1266473179
150;45;1266473198
11;45;1266473238
116;45;1266473268
45;17;1266473304
98;57;1266473332
98;64;1266473332
98;113;1266473332
98;63;1266473332
98;82;1266473332
98;56;1266473332
98;118;1266473332
98;72;1266473332
98;110;1266473332
98;112;1266473332
98;80;1266473332
98;52;1266473332
45;162;1266473349
45;155;1266473385
45;155;1266473401
95;13;1266473447
124;45;1266473448
72;98;1266473450
92;45;1266473467
56;98;1266473472
45;119;1266473480
107;45;1266473523
45;150;1266473562
45;110;1266473584
45;102;1266473655
11;133;1266473690
133;11;1266473700
133;11;1266473712
33;162;1266473712
72;98;1266473744
45;124;1266473769
45;141;1266473776
72;98;1266473776
11;133;1266473781
11;133;1266473803
18;110;1266473865
133;11;1266473876
133;11;1266473900
18;41;1266473908
33;162;1266473929
11;133;1266473931
56;50;1266473984
145;45;1266474053
63;98;1266474060
166;8;1266474108
50;56;1266474193
45;73;1266474204
45;119;1266474204
45;145;1266474230
83;45;1266474370
118;52;1266474550
118;98;1266474550
136;69;1266474584
136;86;1266474584
136;19;1266474584
136;73;1266474584
136;133;1266474584
136;62;1266474584
136;36;1266474584
136;155;1266474584
136;85;1266474584
136;161;1266474584
90;133;1266474600
90;127;1266474731
90;41;1266474731
127;90;1266474747
94;45;1266474751
133;136;1266474767
90;41;1266474802
161;136;1266474846
62;136;1266474910
118;98;1266474912
112;98;1266474948
45;94;1266475000
90;45;1266475011
119;45;1266475130
52;98;1266475159
11;45;1266475166
11;45;1266475268
39;132;1266475271
39;116;1266475306
80;98;1266475326
33;45;1266475328
52;37;1266475341
129;163;1266475367
129;18;1266475367
129;110;1266475367
129;14;1266475367
129;158;1266475367
33;45;1266475383
80;133;1266475524
37;52;1266475620
90;13;1266475777
90;74;1266475806
41;90;1266475841
83;45;1266475849
45;83;1266475879
90;83;1266475927
41;74;1266475928
158;129;1266476181
101;45;1266476216
136;45;1266476243
45;136;1266476309
153;129;1266476527
45;123;1266476583
14;129;1266476584
153;45;1266476659
148;118;1266476716
19;136;1266476723
123;45;1266476761
123;45;1266476783
153;11;1266476788
135;143;1266476806
116;39;1266476928
129;45;1266476932
45;129;1266477079
121;45;1266477104
123;112;1266477201
163;154;1266477257
163;18;1266477257
163;110;1266477257
163;41;1266477257
163;90;1266477257
163;129;1266477257
163;14;1266477257
45;123;1266477257
163;14;1266477275
84;136;1266477355
84;136;1266477371
77;45;1266477422
112;123;1266477462
13;95;1266477511
36;136;1266477514
13;90;1266477526
45;77;1266477536
13;45;1266477555
158;45;1266477583
45;158;1266477630
118;148;1266477697
128;132;1266477823
83;45;1266477921
147;45;1266477956
118;86;1266477959
118;52;1266477959
103;95;1266477965
103;62;1266477998
45;11;1266478029
52;45;1266478033
45;11;1266478092
84;45;1266478128
109;45;1266478156
161;83;1266478163
161;90;1266478163
161;35;1266478163
84;45;1266478167
86;101;1266478199
110;129;1266478215
45;52;1266478225
11;153;1266478301
147;45;1266478316
61;110;1266478364
61;14;1266478364
109;65;1266478365
109;108;1266478410
166;45;1266478531
110;98;1266478532
109;64;1266478545
125;88;1266478555
67;13;1266478584
67;54;1266478584
77;45;1266478603
45;166;1266478621
147;45;1266478741
13;67;1266478777
13;67;1266478787
115;45;1266478795
13;67;1266478814
52;80;1266479127
52;148;1266479127
103;62;1266479277
103;52;1266479290
33;45;1266479458
115;45;1266479479
45;115;1266479487
143;135;1266479516
102;132;1266479548
45;77;1266479988
45;147;1266480082
45;83;1266480137
45;84;1266480316
8;166;1266480539
123;45;1266480655
54;67;1266480657
45;123;1266480708
103;45;1266480861
107;45;1266481481
148;52;1266481560
83;161;1266481603
83;13;1266481623
128;166;1266481832
166;128;1266481896
135;45;1266481927
128;166;1266481963
128;166;1266481976
78;22;1266482029
166;128;1266482116
22;78;1266482118
128;166;1266482239
42;130;1266482242
80;52;1266482301
153;11;1266482524
13;45;1266482572
13;83;1266482625
136;86;1266483177
136;36;1266483177
136;69;1266483177
136;19;1266483177
136;73;1266483177
136;133;1266483177
136;62;1266483177
136;155;1266483177
136;85;1266483177
136;161;1266483177
133;136;1266483355
45;135;1266483375
118;98;1266483415
164;45;1266483468
102;45;1266483518
36;136;1266483590
85;45;1266483598
66;45;1266483611
36;45;1266483647
154;45;1266483817
165;92;1266483880
45;154;1266483882
92;165;1266483941
8;128;1266483946
165;92;1266483961
92;165;1266484005
18;163;1266484026
18;90;1266484026
18;110;1266484026
18;129;1266484026
45;66;1266484075
164;45;1266484162
84;92;1266484166
62;136;1266484219
39;45;1266484234
137;45;1266484248
45;137;1266484372
83;127;1266484396
83;74;1266484396
83;90;1266484396
92;84;1266484543
45;77;1266484553
45;39;1266484564
45;102;1266484594
77;45;1266484651
128;45;1266484659
165;45;1266484750
107;128;1266485286
52;80;1266485445
65;158;1266485465
18;163;1266485499
18;90;1266485499
18;110;1266485499
18;129;1266485499
45;164;1266485530
45;164;1266485537
132;36;1266485571
143;45;1266485694
32;88;1266485729
45;165;1266485733
45;143;1266485904
118;98;1266485947
127;83;1266486034
80;52;1266486112
116;45;1266486129
45;153;1266486133
45;116;1266486135
128;45;1266486305
8;103;1266486317
55;107;1266486437
8;107;1266486477
74;83;1266486482
85;153;1266486530
112;45;1266486572
112;136;1266486572
45;112;1266486625
89;45;1266486628
153;45;1266486659
112;136;1266486714
36;153;1266486828
136;112;1266487041
136;112;1266487138
136;112;1266487288
136;27;1266487288
136;69;1266487288
136;19;1266487288
152;45;1266487352
148;86;1266487354
148;69;1266487354
16;45;1266487401
80;98;1266487495
62;88;1266487574
45;16;1266487633
98;80;1266487656
92;45;1266487861
45;92;1266487906
112;136;1266487953
64;98;1266488012
109;45;1266488124
148;45;1266488131
30;45;1266488184
45;148;1266488211
19;136;1266488553
19;136;1266488606
90;83;1266488638
152;126;1266488961
18;98;1266489002
90;161;1266489157
18;98;1266489191
18;98;1266489277
55;107;1266489283
45;109;1266489391
166;102;1266489453
19;45;1266489459
45;19;1266489532
133;11;1266489554
11;133;1266489636
11;133;1266489660
133;11;1266489673
128;133;1266489760
54;166;1266489876
3;166;1266489993
156;45;1266490170
18;110;1266490209
45;156;1266490225
55;107;1266490280
165;108;1266490389
108;165;1266490789
8;45;1266491265
128;107;1266491360
107;55;1266491487
155;136;1266491645
155;136;1266491657
126;152;1266491671
11;135;1266491677
102;166;1266491849
107;55;1266492306
107;62;1266492306
107;55;1266492452
107;55;1266492481
33;162;1266492879
127;45;1266492888
45;127;1266492982
153;36;1266493122
91;119;1266493545
162;33;1266493595
39;128;1266493628
39;16;1266493628
39;157;1266493628
39;140;1266493628
39;28;1266493628
39;111;1266493628
39;95;1266493628
39;81;1266493628
39;56;1266493628
39;50;1266493628
50;39;1266493645
56;39;1266493661
95;39;1266493666
86;148;1266493708
86;136;1266493724
86;136;1266493752
128;39;1266493861
118;119;1266493866
153;85;1266493956
45;89;1266494031
45;30;1266494139
156;153;1266494238
18;14;1266494274
85;153;1266494382
112;45;1266494416
112;136;1266494416
45;112;1266494423
45;152;1266494515
124;45;1266494616
36;132;1266494685
36;102;1266494685
153;85;1266495086
153;156;1266495126
118;37;1266495138
153;156;1266495160
153;69;1266495366
153;86;1266495366
136;112;1266495371
91;45;1266495412
66;130;1266495421
45;91;1266495424
126;47;1266495522
126;57;1266495522
126;72;1266495522
153;133;1266495687
98;118;1266495730
45;121;1266495736
72;126;1266495839
135;11;1266495872
128;85;1266496102
119;45;1266496117
119;91;1266496329
130;66;1266496575
66;130;1266496680
130;66;1266497354
130;89;1266497354
78;22;1266497598
22;78;1266497610
102;166;1266497628
45;119;1266497662
140;39;1266497933
166;144;1266498223
166;167;1266498223
166;56;1266498223
166;50;1266498223
166;152;1266498223
56;166;1266498309
90;119;1266498384
119;90;1266498460
74;127;1266498858
118;130;1266499404
152;166;1266499428
127;74;1266499673
8;107;1266499811
17;156;1266500361
17;148;1266500361
17;36;1266500361
17;85;1266500361
17;11;1266500361
17;90;1266500361
17;136;1266500361
17;129;1266500361
17;161;1266500361
17;158;1266500361
17;80;1266500361
113;98;1266500374
136;17;1266500378
80;17;1266500478
8;62;1266500520
8;133;1266500520
161;136;1266500640
161;17;1266500656
156;153;1266501268
3;128;1266501464
3;107;1266501464
148;17;1266501469
153;156;1266501488
85;153;1266501825
36;17;1266502035
107;3;1266502277
128;3;1266502349
86;101;1266502362
156;17;1266503369
153;69;1266504576
153;86;1266504576
153;156;1266504576
153;36;1266504576
153;85;1266504576
156;153;1266504706
153;156;1266505539
153;69;1266505815
153;86;1266505815
156;153;1266513360
157;39;1266513465
153;156;1266513476
157;49;1266515461
157;49;1266515881
49;39;1266516118
153;86;1266516174
153;69;1266516174
153;36;1266516174
153;85;1266516174
153;156;1266516174
49;22;1266516386
49;39;1266516386
49;39;1266516387
49;39;1266516387
49;39;1266516387
49;39;1266516387
49;28;1266516387
49;47;1266516387
49;16;1266516387
49;58;1266516387
49;54;1266516388
49;58;1266516388
49;58;1266516388
49;55;1266516388
49;58;1266516388
49;58;1266516388
49;58;1266516388
49;126;1266516388
49;39;1266516389
49;39;1266516389
49;60;1266516389
49;94;1266516390
49;166;1266516390
49;39;1266516390
49;39;1266516390
49;56;1266516391
49;39;1266516391
49;89;1266516391
49;39;1266516391
49;45;1266516414
49;95;1266516415
49;55;1266516415
49;39;1266516415
49;39;1266516415
49;39;1266516415
49;39;1266516415
157;49;1266519282
157;49;1266519499
157;49;1266519598
49;140;1266520115
140;49;1266520193
140;49;1266520360
49;157;1266520677
90;45;1266529780
74;90;1266556419
74;127;1266556419
74;41;1266556419
16;39;1266556845
47;126;1266557997
127;74;1266558128
56;49;1266558972
17;130;1266559100
17;130;1266559190
133;11;1266559467
11;133;1266559749
11;133;1266559820
133;11;1266559845
17;61;1266559916
17;98;1266559916
17;97;1266559916
17;105;1266559916
17;151;1266559916
17;113;1266559916
17;22;1266559916
17;78;1266559916
17;63;1266559916
97;17;1266559932
17;11;1266560035
17;148;1266560035
17;161;1266560035
17;80;1266560035
62;8;1266560053
22;17;1266560126
11;17;1266560134
11;133;1266560251
17;130;1266560274
17;66;1266560274
17;89;1266560274
18;126;1266560358
136;69;1266560448
136;155;1266560448
136;86;1266560448
136;19;1266560448
136;73;1266560448
136;133;1266560448
136;62;1266560448
136;36;1266560448
136;85;1266560448
136;161;1266560448
45;121;1266560813
90;74;1266561174
61;17;1266561340
19;136;1266561355
133;136;1266561462
133;161;1266561462
133;73;1266561462
133;62;1266561462
129;17;1266561467
133;11;1266561513
133;136;1266561537
148;17;1266561712
80;17;1266562137
41;74;1266562229
69;136;1266562234
56;8;1266562275
62;136;1266562327
113;17;1266562365
98;17;1266562382
78;17;1266562415
86;136;1266562649
11;133;1266562978
133;11;1266563043
133;11;1266563148
11;133;1266563260
121;45;1266563360
121;45;1266563402
18;129;1266564116
54;166;1266564125
36;136;1266564282
161;17;1266564463
161;136;1266564556
161;83;1266564602
161;90;1266564602
161;35;1266564602
82;47;1266564716
82;45;1266564716
82;113;1266564716
54;166;1266564724
82;113;1266564734
54;166;1266564764
54;166;1266564796
136;112;1266564815
112;136;1266564842
103;141;1266564850
86;101;1266564850
54;166;1266564852
166;54;1266564904
45;82;1266564937
153;85;1266564959
153;36;1266564959
54;166;1266564972
77;22;1266564987
77;45;1266564987
166;54;1266564994
166;54;1266564994
83;161;1266565012
45;77;1266565013
83;13;1266565024
166;54;1266565054
103;166;1266565123
103;85;1266565123
103;3;1266565123
47;82;1266565141
103;3;1266565163
103;166;1266565163
103;85;1266565163
22;77;1266565308
78;104;1266565341
104;78;1266565467
90;119;1266565656
166;103;1266565764
166;3;1266565764
166;85;1266565764
103;166;1266565781
119;90;1266565804
113;82;1266565909
101;45;1266566091
45;101;1266566110
13;127;1266566230
13;74;1266566230
13;41;1266566230
13;90;1266566230
101;121;1266566416
121;101;1266566483
86;121;1266566501
83;127;1266566728
83;74;1266566728
83;90;1266566728
118;83;1266566757
118;8;1266566757
118;102;1266566757
118;128;1266566757
118;132;1266566757
118;36;1266566757
118;85;1266566757
118;155;1266566757
118;103;1266566757
118;67;1266566757
118;13;1266566757
118;52;1266566757
118;37;1266566757
74;83;1266566923
8;56;1266567109
8;56;1266567169
127;83;1266567215
13;67;1266567246
18;163;1266567257
18;90;1266567257
18;110;1266567257
18;129;1266567257
55;62;1266567296
144;166;1266567372
144;133;1266567401
144;136;1266567410
103;81;1266567451
144;45;1266567455
8;132;1266567523
8;36;1266567523
8;102;1266567523
8;155;1266567523
62;55;1266567628
103;154;1266567756
103;135;1266567756
18;102;1266567771
8;62;1266567824
22;148;1266567913
154;90;1266568008
56;144;1266568075
8;107;1266568099
66;42;1266568103
56;144;1266568131
42;66;1266568147
156;39;1266568405
118;42;1266568450
107;8;1266568460
153;69;1266568597
8;107;1266568683
18;90;1266569045
148;86;1266569230
148;69;1266569230
148;80;1266569266
86;148;1266569299
128;166;1266569334
69;148;1266570138
81;128;1266570176
80;148;1266570180
77;147;1266570418
113;82;1266570646
81;39;1266570735
39;156;1266570857
11;154;1266570872
63;17;1266570928
11;45;1266570957
147;77;1266570983
153;69;1266571269
52;80;1266571559
52;148;1266571559
18;126;1266571801
112;136;1266572009
136;112;1266572112
90;83;1266572149
163;101;1266572333
90;161;1266572394
148;52;1266572430
90;154;1266572456
136;112;1266572479
112;136;1266572501
8;107;1266572517
90;154;1266572530
77;69;1266572716
77;136;1266572716
77;19;1266572716
77;123;1266572716
77;33;1266572716
77;147;1266572716
80;52;1266572807
32;88;1266572852
166;128;1266572870
112;136;1266572878
36;103;1266572902
136;77;1266572966
128;3;1266572987
78;22;1266573010
136;112;1266573065
128;166;1266573236
19;77;1266573316
77;147;1266573444
69;152;1266573446
118;86;1266573634
147;77;1266573861
147;77;1266573886
154;3;1266573957
154;90;1266573957
154;83;1266573957
90;154;1266574029
112;136;1266574063
154;11;1266574064
153;86;1266574160
153;156;1266574160
153;69;1266574160
153;85;1266574160
153;36;1266574160
83;154;1266574289
113;82;1266574422
45;11;1266574475
153;45;1266574475
83;154;1266574500
156;130;1266574549
18;129;1266574715
18;129;1266574729
18;90;1266574753
107;8;1266574893
8;107;1266574951
32;88;1266575070
153;136;1266575094
86;69;1266575134
86;148;1266575134
17;82;1266575208
17;92;1266575208
17;8;1266575208
17;88;1266575208
17;108;1266575208
17;73;1266575208
17;16;1266575208
17;101;1266575208
17;55;1266575208
17;151;1266575208
17;152;1266575208
17;15;1266575208
17;63;1266575208
17;153;1266575208
17;132;1266575208
17;127;1266575208
17;56;1266575208
17;30;1266575208
17;162;1266575208
17;155;1266575208
17;107;1266575208
17;149;1266575208
17;57;1266575208
17;118;1266575208
17;25;1266575208
17;2;1266575208
17;84;1266575208
17;3;1266575208
17;72;1266575208
17;39;1266575208
17;83;1266575208
17;166;1266575208
17;143;1266575208
17;90;1266575208
17;33;1266575208
17;136;1266575208
17;69;1266575208
17;135;1266575208
17;64;1266575208
17;95;1266575208
17;85;1266575208
17;54;1266575208
17;159;1266575208
17;119;1266575208
17;18;1266575208
17;74;1266575208
17;163;1266575208
17;47;1266575208
17;19;1266575208
17;115;1266575208
17;157;1266575208
17;77;1266575208
17;111;1266575208
17;44;1266575208
17;144;1266575208
17;27;1266575208
17;86;1266575208
17;32;1266575208
17;60;1266575208
17;156;1266575208
17;150;1266575208
17;109;1266575208
17;12;1266575208
17;110;1266575208
17;145;1266575208
17;51;1266575208
17;28;1266575208
17;13;1266575208
17;128;1266575208
17;79;1266575208
17;133;1266575208
17;142;1266575208
17;140;1266575208
17;116;1266575208
17;41;1266575208
17;112;1266575208
17;65;1266575208
17;91;1266575208
17;58;1266575208
17;137;1266575208
17;42;1266575208
17;67;1266575208
17;129;1266575208
17;62;1266575208
17;123;1266575208
17;158;1266575208
17;34;1266575208
17;117;1266575208
17;167;1266575208
17;102;1266575208
17;48;1266575208
17;49;1266575208
17;45;1266575208
17;36;1266575208
17;146;1266575208
17;126;1266575208
17;37;1266575208
17;124;1266575208
17;35;1266575208
17;141;1266575208
17;103;1266575208
17;147;1266575208
17;125;1266575208
17;104;1266575208
17;154;1266575208
17;14;1266575208
17;121;1266575208
17;94;1266575208
17;21;1266575208
17;81;1266575208
17;164;1266575208
17;165;1266575208
17;50;1266575208
17;134;1266575208
17;52;1266575208
17;56;1266575213
17;152;1266575213
17;155;1266575213
17;50;1266575213
17;36;1266575213
12;17;1266575213
45;17;1266575224
41;17;1266575226
8;17;1266575232
69;17;1266575240
153;17;1266575251
94;17;1266575256
83;17;1266575257
118;17;1266575263
103;17;1266575276
42;17;1266575276
18;17;1266575282
30;17;1266575311
101;17;1266575321
165;17;1266575325
67;17;1266575358
88;17;1266575441
37;17;1266575458
90;17;1266575506
13;17;1266575538
153;11;1266575606
82;17;1266575615
13;83;1266575659
132;17;1266575670
110;17;1266575725
92;17;1266575729
121;11;1266575809
121;17;1266575839
47;17;1266575864
64;17;1266575877
118;11;1266575901
118;148;1266575901
32;17;1266575902
103;81;1266575926
54;17;1266576015
125;88;1266576085
34;17;1266576093
150;17;1266576098
107;17;1266576125
156;17;1266576127
112;17;1266576162
108;17;1266576205
136;112;1266576231
45;69;1266576236
45;33;1266576236
116;17;1266576276
128;17;1266576289
95;17;1266576295
136;17;1266576347
119;90;1266576358
119;17;1266576362
146;17;1266576392
91;17;1266576415
90;154;1266576464
55;17;1266576478
90;119;1266576511
60;103;1266576538
33;77;1266576588
103;60;1266576599
136;133;1266576715
136;19;1266576715
133;17;1266576774
133;136;1266576782
33;121;1266576935
11;153;1266576954
33;162;1266576954
33;17;1266576965
74;17;1266576984
11;121;1266577007
33;45;1266577038
153;11;1266577086
153;11;1266577158
14;17;1266577321
62;103;1266577403
62;133;1266577403
69;104;1266577404
69;135;1266577404
69;78;1266577404
62;17;1266577412
123;17;1266577423
72;17;1266577436
136;69;1266577461
136;86;1266577461
136;73;1266577461
136;112;1266577461
69;136;1266577476
112;136;1266577524
78;69;1266577549
69;45;1266577570
61;39;1266577655
61;95;1266577655
133;62;1266577731
19;17;1266577824
19;136;1266577836
36;17;1266577837
104;17;1266577893
39;61;1266577940
82;47;1266577940
33;162;1266577966
95;61;1266578010
155;136;1266578047
155;17;1266578061
39;17;1266578069
104;69;1266578086
135;69;1266578097
107;8;1266578105
135;17;1266578110
45;77;1266578120
45;11;1266578120
142;17;1266578124
8;107;1266578141
11;45;1266578176
47;82;1266578198
77;45;1266578276
77;17;1266578348
136;19;1266578507
136;133;1266578507
136;153;1266578507
136;73;1266578507
133;136;1266578564
19;136;1266578628
65;17;1266578706
101;86;1266578786
33;119;1266578909
86;101;1266578945
86;136;1266578945
62;88;1266579183
86;17;1266579215
118;121;1266579315
162;33;1266579530
33;162;1266579606
152;17;1266579842
78;104;1266580318
128;141;1266580387
33;135;1266580676
103;62;1266580718
33;162;1266580730
135;33;1266580746
33;135;1266580859
17;130;1266580879
133;161;1266580994
154;83;1266581055
83;154;1266581135
127;17;1266581155
3;166;1266581334
101;163;1266581582
149;17;1266582224
134;17;1266582379
166;128;1266582710
166;3;1266582710
85;128;1266582812
141;128;1266583130
58;17;1266583136
128;141;1266583332
39;28;1266583358
39;140;1266583358
39;157;1266583358
39;16;1266583358
39;111;1266583358
39;95;1266583358
39;81;1266583358
39;116;1266583358
103;62;1266583375
128;141;1266583399
128;166;1266583402
141;128;1266583426
39;140;1266583432
39;157;1266583432
39;16;1266583432
39;81;1266583432
39;95;1266583432
39;116;1266583432
97;17;1266583436
116;39;1266583469
128;141;1266583487
155;36;1266583862
166;128;1266583870
166;3;1266583870
33;147;1266583886
166;128;1266583898
166;3;1266583898
36;155;1266583902
81;39;1266583959
128;166;1266583980
3;166;1266583981
3;166;1266583981
128;166;1266584120
129;17;1266584247
54;166;1266584401
